delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,400,unexp,105,9,8,space,0.3121636,None,600,1,[1.5519530999008566],[1.551958299940452],8,9,105,0,722.730203,,722.7138268,722.730203,723.7125485,723.7125485,723.7297247,724.0302618,space,0.3121636,None,724.0313467,724.145637,724.4600023,724.438843,724.4391202,724.4600023,724.4600023,724.4600023,726.0121622,600,1,[1.5519530999008566],[1.551958299940452],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.4,1000,exp,106,10,8,space,0.8239507,None,200,1,[2.2181636998429894],[2.218170099891722],8,10,106,7,726.0287074,,726.0123214,726.0287074,727.0116902,727.0116902,727.028377,727.843707,space,0.8239507,None,727.8441243,728.2430439,728.5582732,728.5380847,728.5386714,728.5582732,728.5582732,728.5582732,730.7766526,200,1,[2.2181636998429894],[2.218170099891722],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.7,400,unexp,107,11,8,space,0.8236184,None,300,1,[1.6350867000874132],[1.6350922000128776],8,11,107,2,730.7924281,,730.7768117,730.7924281,731.79251,731.79251,731.79251,732.6248153,space,0.8236184,None,732.6252715,733.3251092,733.6393288,733.6252799,733.6256417,733.6393288,733.6393288,733.6393288,735.2746344,300,1,[1.6350867000874132],[1.6350922000128776],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.1,1000,exp,108,0,9,space,1.0741744,None,200,1,[1.7011297999415547],[1.7011361999902874],9,0,108,6,735.2904661,,735.2747947,735.2904661,736.2906378,736.2906378,736.2906378,737.3749233,space,1.0741744,None,737.3762091,737.489064,737.8044644,737.7878333,737.7882272,737.8044644,737.8044644,737.8044644,739.5058177,200,1,[1.7011297999415547],[1.7011361999902874],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.4,1000,exp,109,1,9,space,0.3955937,None,100,1,[1.4192599998787045],[1.4192663999274373],9,1,109,4,739.5220406,,739.5059789,739.5220406,740.5046574,740.5046574,740.5217795,740.9046897,space,0.3955937,None,740.9052669,741.3041082,741.6358746,741.6068043,741.6076538,741.6358746,741.6358746,741.6358746,743.0553543,100,1,[1.4192599998787045],[1.4192663999274373],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.7,400,unexp,110,2,9,space,0.538755,None,400,1,[2.0683724000118673],[2.0683784999419004],9,2,110,2,743.0701684,,743.0555162,743.0701684,744.0694806,744.0694806,744.0694806,744.6195924,space,0.538755,None,744.6200558,745.3192115,745.6338438,745.6203693,745.6206416,745.6338438,745.6338438,745.6338438,747.7024322,400,1,[2.0683724000118673],[2.0683784999419004],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.4,1000,exp,111,3,9,space,0.8661645,None,100,1,[2.2010875998530537],[2.201092799892649],9,3,111,10,747.7185601,,747.7025882,747.7185601,748.7173691,748.7173691,748.7173691,749.5849715,space,0.8661645,None,749.5853852,750.0009538,750.3154141,750.2957367,750.296013,750.3154141,750.3154141,750.3154141,752.5167085,100,1,[2.2010875998530537],[2.201092799892649],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.1,1000,exp,112,4,9,space,1.1202685,None,50,1,[1.7681189998984337],[1.768124499823898],9,4,112,3,752.5327642,,752.5168776,752.5327642,753.5319515,753.5319515,753.5319515,754.6670215,space,1.1202685,None,754.6681614,754.7823055,755.096451,755.0802058,755.0804638,755.096451,755.096451,755.096451,756.8647771,50,1,[1.7681189998984337],[1.768124499823898],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.7,1000,exp,113,5,9,space,0.6434615,None,320,1,[6.482382700080052],[6.4823880000039935],9,5,113,11,756.8808518,,756.8649362,756.8808518,757.8647668,757.8647668,757.8812741,758.5139423,space,0.6434615,None,758.514335,759.213173,759.5455162,759.5165454,759.5170463,759.5455162,759.5455162,759.5455162,766.0281252,320,1,[6.482382700080052],[6.4823880000039935],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.1,1000,exp,114,6,9,space,0.2678663,None,222,1,[2.7518760999664664],[2.751883199904114],9,6,114,9,766.0437514,,766.0282821,766.0437514,767.0277868,767.0277868,767.0434801,767.3105059,space,0.2678663,None,767.3111419,767.4098172,767.724561,767.7060765,767.7063814,767.724561,767.724561,767.724561,770.4766775,222,1,[2.7518760999664664],[2.751883199904114],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.4,1000,exp,115,7,9,space,0.4516566,None,400,1,[1.7013370001222938],[1.7013425000477582],9,7,115,7,770.4918964,,770.4768696,770.4918964,771.4919617,771.4919617,771.4919617,771.9578836,space,0.4516566,None,771.9585127,772.3572634,772.6722168,772.6596242,772.6598792,772.6722168,772.6722168,772.6722168,774.3737896,400,1,[1.7013370001222938],[1.7013425000477582],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.7,1000,exp,116,8,9,space,0.9230253,None,150,1,[2.284833899931982],[2.284840099979192],9,8,116,8,774.3898131,,774.373951,774.3898131,775.3726561,775.3726561,775.3895908,776.3060922,space,0.9230253,None,776.306602,777.0062699,777.3202372,777.2980102,777.2982635,777.3202372,777.3202372,777.3202372,779.605278,150,1,[2.284833899931982],[2.284840099979192],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.7,1000,exp,117,9,9,space,0.5242285,None,200,1,[1.6022548999171704],[1.6022606999613345],9,9,117,5,779.6209616,,779.6054424,779.6209616,780.6208886,780.6208886,780.6208886,781.1579242,space,0.5242285,None,781.1598236,781.8727582,782.2013225,782.1745838,782.1749956,782.2013225,782.2013225,782.2013225,783.8038167,200,1,[1.6022548999171704],[1.6022606999613345],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.1,400,unexp,118,10,9,space,0.4210219,None,450,1,[4.1664859999436885],[4.1664919999893755],9,10,118,0,783.8195575,,783.8040088,783.8195575,784.8188659,784.8188659,784.8188659,785.2525363,space,0.4210219,None,785.2530015,785.3523938,785.6683961,785.6529347,785.6531819,785.6683961,785.6683961,785.6683961,789.8351026,450,1,[4.1664859999436885],[4.1664919999893755],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
0.4,400,unexp,119,11,9,space,0.1140833,None,600,1,[1.452296599978581],[1.452303399797529],9,11,119,1,789.8499668,,789.8352717,789.8499668,790.849741,790.849741,790.849741,790.9663556,space,0.1140833,None,790.9668291,791.3655933,791.6971517,791.6592663,791.6601543,791.6971517,791.6971517,791.6971517,793.1496788,600,1,[1.452296599978581],[1.452303399797529],P01,1,2025-11-12_13h44.20.500,intentional binding task,,2025.1.1,59.75536155,2025-11-12 13h44.32.683913 +0530
