delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,exp,54,6,4,space,0.3253473,None,120,1,[1.9862502000760287],[1.9862569000106305],4,6,54,3,297.8089015,,297.794278,297.8089015,298.8096629,298.8096629,298.8096629,299.1429238,space,0.3253473,None,299.1433185,299.242093,299.5568132,299.5398877,299.5401519,299.5568132,299.5568132,299.5568132,301.5432786,120,1,[1.9862502000760287],[1.9862569000106305],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,55,7,4,space,1.2494514,None,100,1,[2.5013749999925494],[2.5013812999241054],4,7,55,8,301.5581297,,301.5434435,301.5581297,302.557133,302.557133,302.557133,303.8233536,space,1.2494514,None,303.8237982,304.5229627,304.8378938,304.8190147,304.8195499,304.8378938,304.8378938,304.8378938,307.3394984,100,1,[2.5013749999925494],[2.5013812999241054],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,56,8,4,space,0.5638067,None,200,1,[2.18540499988012],[2.18541119992733],4,8,56,4,307.3557295,,307.3396703,307.3557295,308.3547375,308.3547375,308.3547375,308.9218534,space,0.5638067,None,308.9222842,309.3210261,309.6356404,309.6200806,309.6203379,309.6356404,309.6356404,309.6356404,311.8212494,200,1,[2.18540499988012],[2.18541119992733],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,57,9,4,space,0.492254,None,150,1,[2.9518778999336064],[2.9518834999762475],4,9,57,11,311.8365369,,311.8214125,311.8365369,312.8187133,312.8187133,312.8524406,313.3193202,space,0.492254,None,313.3197214,314.0189532,314.3331077,314.3169637,314.317249,314.3331077,314.3331077,314.3331077,317.2852055,150,1,[2.9518778999336064],[2.9518834999762475],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,58,10,4,space,0.9338454,None,100,1,[3.401786800008267],[3.4017922000493854],4,10,58,9,317.3013143,,317.2853828,317.3013143,318.3007805,318.3007805,318.3007805,319.2506054,space,0.9338454,None,319.2510469,319.3510247,319.6650504,319.6495432,319.6498744,319.6650504,319.6650504,319.6650504,323.0671905,100,1,[3.401786800008267],[3.4017922000493854],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,59,11,4,space,1.4213132,None,50,1,[4.418104900047183],[4.418111500097439],4,11,59,5,323.0811623,,323.067392,323.0811623,324.0816989,324.0816989,324.0816989,325.5146594,space,1.4213132,None,325.5150518,326.2144323,326.5452675,326.5203038,326.5206178,326.5452675,326.5452675,326.5452675,330.963586,50,1,[4.418104900047183],[4.418111500097439],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,60,0,5,space,0.2860311,None,50,1,[1.6490941001102328],[1.6491014000494033],5,0,60,7,330.9798575,,330.9637594,330.9798575,331.9772858,331.9772858,331.9943672,332.2782661,space,0.2860311,None,332.2786592,332.6808302,332.9946475,332.980075,332.9803111,332.9946475,332.9946475,332.9946475,334.6439647,50,1,[1.6490941001102328],[1.6491014000494033],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,61,1,5,space,0.8117239,None,100,1,[2.2190382999833673],[2.219044999917969],5,1,61,11,334.6593425,,334.6441316,334.6593425,335.6428803,335.6428803,335.6599965,336.4591173,space,0.8117239,None,336.4596681,337.1590142,337.4729248,337.4566039,337.4568721,337.4729248,337.4729248,337.4729248,339.6921759,100,1,[2.2190382999833673],[2.219044999917969],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,400,unexp,62,2,5,space,0.8959582,None,600,1,[2.718349799979478],[2.718355900142342],5,2,62,0,339.7070539,,339.6923338,339.7070539,340.7066329,340.7066329,340.7066329,341.6065898,space,0.8959582,None,341.6070859,341.7070232,342.0211223,342.0099402,342.0101946,342.0211223,342.0211223,342.0211223,344.7396798,600,1,[2.718349799979478],[2.718355900142342],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,63,3,5,space,0.4944997,None,100,1,[2.934705600142479],[2.9347129000816494],5,3,63,3,344.754876,,344.7398441,344.754876,345.7561088,345.7561088,345.7561088,346.2554469,space,0.4944997,None,346.2558435,346.3558355,346.6689583,346.647986,346.6482461,346.6689583,346.6689583,346.6689583,349.6039262,100,1,[2.934705600142479],[2.9347129000816494],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,64,4,5,space,0.412111,None,50,1,[1.801788399927318],[1.8017939999699593],5,4,64,10,349.620261,,349.6041038,349.620261,350.6195088,350.6195088,350.6195088,351.0367357,space,0.412111,None,351.0371189,351.4363289,351.7508785,351.7395676,351.7398285,351.7508785,351.7508785,351.7508785,353.5528766,50,1,[1.801788399927318],[1.8017939999699593],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,65,5,5,space,0.4439341,None,100,1,[3.418711899779737],[3.4187186998315156],5,5,65,4,353.5682648,,353.5530464,353.5682648,354.5672708,354.5672708,354.5672708,355.0174018,space,0.4439341,None,355.0178336,355.4170074,355.7319312,355.7130262,355.7133793,355.7319312,355.7319312,355.7319312,359.1508667,100,1,[3.418711899779737],[3.4187186998315156],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,400,unexp,66,6,5,space,0.501323,None,700,1,[2.782817200059071],[2.782824599882588],5,6,66,2,359.1668069,,359.1510358,359.1668069,360.1651952,360.1651952,360.1651952,360.6824439,space,0.501323,None,360.6828303,361.3990787,361.7146829,361.7012781,361.7015232,361.7146829,361.7146829,361.7146829,364.4977633,700,1,[2.782817200059071],[2.782824599882588],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,67,7,5,space,0.7135474,None,100,1,[4.281262499978766],[4.281268900027499],5,7,67,5,364.5136725,,364.4979429,364.5136725,365.5129906,365.5129906,365.5129906,366.2305236,space,0.7135474,None,366.2309191,366.9311845,367.2466637,367.2301885,367.2304499,367.2466637,367.2466637,367.2466637,371.5281379,100,1,[4.281262499978766],[4.281268900027499],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,68,8,5,space,0.9280606,None,50,1,[3.2842476998921484],[3.284253600053489],5,8,68,9,371.5436254,,371.5283162,371.5436254,372.5431987,372.5431987,372.5431987,373.4759131,space,0.9280606,None,373.4762953,373.5763644,373.8907402,373.8764092,373.8766669,373.8907402,373.8907402,373.8907402,377.1752012,50,1,[3.2842476998921484],[3.284253600053489],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,400,unexp,69,9,5,space,0.8998362,None,700,1,[2.6681884999852628],[2.668195500038564],5,9,69,1,377.191927,,377.1753584,377.191927,378.1754325,378.1754325,378.1907927,379.0927531,space,0.8998362,None,379.0942263,379.506778,379.821482,379.8062772,379.8066976,379.821482,379.821482,379.821482,382.4899009,700,1,[2.6681884999852628],[2.668195500038564],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,70,10,5,space,0.8211168,None,50,1,[1.8849667001049966],[1.8849726999178529],5,10,70,8,382.5062094,,382.4900701,382.5062094,383.5058829,383.5058829,383.5058829,384.3381059,space,0.8211168,None,384.3384921,385.0375858,385.3518879,385.3368351,385.3371512,385.3518879,385.3518879,385.3518879,387.2370675,50,1,[1.8849667001049966],[1.8849726999178529],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,71,11,5,space,0.682364,None,50,1,[3.201326500158757],[3.2013331002090126],5,11,71,6,387.2533148,,387.2372279,387.2533148,388.2362153,388.2362153,388.2528528,388.9196597,space,0.682364,None,388.9202219,389.019247,389.3338876,389.3204201,389.3207353,389.3338876,389.3338876,389.3338876,392.5354232,50,1,[3.201326500158757],[3.2013331002090126],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,72,0,6,space,0.604091,None,150,1,[3.3853126000612974],[3.3853182999882847],6,0,72,5,392.5513568,,392.5355847,392.5513568,393.5509698,393.5509698,393.5509698,394.1683842,space,0.604091,None,394.1687753,394.884325,395.1976917,395.1786354,395.1789794,395.1976917,395.1976917,395.1976917,398.5832203,150,1,[3.3853126000612974],[3.3853182999882847],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,73,1,6,space,0.2647574,None,100,1,[2.8186407999601215],[2.8186482000164688],6,1,73,8,398.5980694,,398.5833774,398.5980694,399.5975772,399.5975772,399.5975772,399.864263,space,0.2647574,None,399.8646603,400.5636909,400.8784975,400.8592357,400.8595671,400.8784975,400.8784975,400.8784975,403.6973685,100,1,[2.8186407999601215],[2.8186482000164688],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,400,unexp,74,2,6,space,0.8388386,None,400,1,[2.16603590012528],[2.1660416000522673],6,2,74,0,403.7122102,,403.6975749,403.7122102,404.7117148,404.7117148,404.7117148,405.562284,space,0.8388386,None,405.5626781,405.6629765,405.9781923,405.963472,405.9637224,405.9781923,405.9781923,405.9781923,408.1444379,400,1,[2.16603590012528],[2.1660416000522673],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,75,3,6,space,0.5701015,None,100,1,[2.352136799832806],[2.3521428999956697],6,3,75,9,408.160483,,408.1446011,408.160483,409.144386,409.144386,409.1609335,409.7278308,space,0.5701015,None,409.7282279,409.8440548,410.1577386,410.1464726,410.146731,410.1577386,410.1577386,410.1577386,412.5100886,100,1,[2.352136799832806],[2.3521428999956697],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,76,4,6,space,0.7098794,None,100,1,[2.7857578999828547],[2.7857641000300646],6,4,76,10,412.5251765,,412.510245,412.5251765,413.5246657,413.5246657,413.5246657,414.2413897,space,0.7098794,None,414.2418015,414.6409637,414.9556646,414.9407961,414.9411008,414.9556646,414.9556646,414.9556646,417.7416761,100,1,[2.7857578999828547],[2.7857641000300646],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,77,5,6,space,1.4587369,None,50,1,[1.5684148999862373],[1.5684257000684738],6,5,77,6,417.7562945,,417.7418424,417.7562945,418.7556922,418.7556922,418.7556922,420.2221954,space,1.4587369,None,420.2226024,420.3216203,420.63656,420.6183641,420.6186552,420.63656,420.63656,420.63656,422.205389,50,1,[1.5684148999862373],[1.5684257000684738],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,78,6,6,space,0.6127435,None,50,1,[2.485291799996048],[2.485298899933696],6,6,78,11,422.2209639,,422.2057323,422.2209639,423.2217565,423.2217565,423.2217565,423.8382823,space,0.6127435,None,423.8387417,424.5531893,424.8682282,424.8482146,424.8485117,424.8682282,424.8682282,424.8682282,427.3537908,50,1,[2.485291799996048],[2.485298899933696],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,79,7,6,space,0.2692022,None,50,1,[2.4511625000741333],[2.4511685001198202],6,7,79,7,427.3686034,,427.3539661,427.3686034,428.3692936,428.3692936,428.3692936,428.6515666,space,0.2692022,None,428.6519532,429.0522095,429.3658986,429.3492028,429.34947,429.3658986,429.3658986,429.3658986,431.8172784,50,1,[2.4511625000741333],[2.4511685001198202],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,400,unexp,80,8,6,space,0.3576424,None,450,1,[5.05014710011892],[5.05015330016613],6,8,80,2,431.8333054,,431.8174536,431.8333054,432.832849,432.832849,432.832849,433.2006939,space,0.3576424,None,433.2011308,433.915651,434.2306558,434.209874,434.2101306,434.2306558,434.2306558,434.2306558,439.2810392,450,1,[5.05014710011892],[5.05015330016613],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,81,9,6,space,0.3389797,None,100,1,[4.034933699993417],[4.0349403999280185],6,9,81,3,439.2967102,,439.2812212,439.2967102,440.2795731,440.2795731,440.296496,440.6295813,space,0.3389797,None,440.629986,440.7292649,441.0441765,441.0259393,441.0261997,441.0441765,441.0441765,441.0441765,445.0793188,100,1,[4.034933699993417],[4.0349403999280185],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,82,10,6,space,0.2398954,None,100,1,[2.2532495001796633],[2.2532556999940425],6,10,82,4,445.0956284,,445.0794815,445.0956284,446.0953314,446.0953314,446.1106756,446.3459771,space,0.2398954,None,446.3463673,446.7605141,447.0749741,447.0566285,447.0569947,447.0749741,447.0749741,447.0749741,449.3284342,100,1,[2.2532495001796633],[2.2532556999940425],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,400,unexp,83,11,6,space,0.7211841,None,600,1,[1.9349374000448734],[1.9349438000936061],6,11,83,1,449.3422101,,449.3285998,449.3422101,450.3421472,450.3421472,450.3421472,451.0751672,space,0.7211841,None,451.0756267,451.4757258,451.7894951,451.7703972,451.7707261,451.7894951,451.7894951,451.7894951,453.7246653,600,1,[1.9349374000448734],[1.9349438000936061],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,400,unexp,84,0,7,space,0.882828,None,700,1,[2.7169749999884516],[2.716981900157407],7,0,84,1,453.7404203,,453.7248365,453.7404203,454.7238021,454.7238021,454.7405528,455.6072756,space,0.882828,None,455.6078565,456.0079337,456.3400493,456.3208157,456.321051,456.3400493,456.3400493,456.3400493,459.0572404,700,1,[2.7169749999884516],[2.716981900157407],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,85,1,7,space,0.69152,None,100,1,[2.316781699890271],[2.3167882000561804],7,1,85,7,459.0715768,,459.0574062,459.0715768,460.0714144,460.0714144,460.0714144,460.7711301,space,0.69152,None,460.7716267,461.1724093,461.4880297,461.4735509,461.4737776,461.4880297,461.4880297,461.4880297,463.8050829,100,1,[2.316781699890271],[2.3167882000561804],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,86,2,7,space,0.2118693,None,50,1,[5.9678320998791605],[5.96783860004507],7,2,86,3,463.8214175,,463.8052576,463.8214175,464.8197128,464.8197128,464.8360944,465.0368274,space,0.2118693,None,465.0372343,465.1362884,465.4501475,465.4328591,465.4331336,465.4501475,465.4501475,465.4501475,471.4181928,50,1,[5.9678320998791605],[5.96783860004507],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,87,3,7,space,0.2969371,None,100,1,[1.7348786999937147],[1.7348851999267936],7,3,87,6,471.4328288,,471.418486,471.4328288,472.4336539,472.4336539,472.4336539,472.7338834,space,0.2969371,None,472.7342595,472.83308,473.1470297,473.1313775,473.1316649,473.1470297,473.1470297,473.1470297,474.882114,100,1,[1.7348786999937147],[1.7348851999267936],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,400,unexp,88,4,7,space,0.4248034,None,500,1,[1.835771800018847],[1.8357774000614882],7,4,88,0,474.8992778,,474.882269,474.8992778,475.8818656,475.8818656,475.8988806,476.3155688,space,0.4248034,None,476.3159484,476.4148156,476.7291338,476.7085183,476.7088305,476.7291338,476.7291338,476.7291338,478.5651126,500,1,[1.835771800018847],[1.8357774000614882],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,89,5,7,space,0.2265974,None,250,1,[1.869862399995327],[1.8698693998157978],7,5,89,11,478.5807977,,478.5652791,478.5807977,479.5799374,479.5799374,479.5799374,479.8136267,space,0.2265974,None,479.8140507,480.528819,480.8436828,480.826854,480.827115,480.8436828,480.8436828,480.8436828,482.7137674,250,1,[1.869862399995327],[1.8698693998157978],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,400,unexp,90,6,7,space,0.4749989,None,600,1,[3.0343969999812543],[3.034404099918902],7,6,90,2,482.7285726,,482.7139302,482.7285726,483.7280946,483.7280946,483.7280946,484.2110439,space,0.4749989,None,484.2114241,484.9106732,485.2251362,485.2116939,485.2119526,485.2251362,485.2251362,485.2251362,488.2597547,600,1,[3.0343969999812543],[3.034404099918902],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,91,7,7,space,0.408263,None,50,1,[2.4002449999097735],[2.4002523999661207],7,7,91,10,488.2763678,,488.2599274,488.2763678,489.2583472,489.2583472,489.2914117,489.6764184,space,0.408263,None,489.6768557,490.0914047,490.4069395,490.3885046,490.3889213,490.4069395,490.4069395,490.4069395,492.8075688,50,1,[2.4002449999097735],[2.4002523999661207],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,92,8,7,space,2.7303779,None,150,1,[3.866825500037521],[3.866833300096914],7,8,92,4,492.8237454,,492.8077499,492.8237454,493.8241166,493.8241166,493.8241166,496.5563057,space,2.7303779,None,496.5568436,496.9562861,497.2706806,497.2488555,497.2491394,497.2706806,497.2706806,497.2706806,501.1377729,150,1,[3.866825500037521],[3.866833300096914],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,93,9,7,space,0.3536683,None,200,1,[2.502546199830249],[2.502551599871367],7,9,93,8,501.1533436,,501.1379346,501.1533436,502.1529351,502.1529351,502.1529351,502.5205369,space,0.3536683,None,502.5209838,503.2358025,503.5500891,503.5399707,503.5402245,503.5500891,503.5500891,503.5500891,506.0528374,200,1,[2.502546199830249],[2.502551599871367],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,94,10,7,space,0.7559985,None,200,1,[3.268107600044459],[3.2681191998999566],7,10,94,5,506.0695208,,506.0529952,506.0695208,507.0672289,507.0672289,507.083634,507.833447,space,0.7559985,None,507.8338559,508.5335105,508.8483078,508.8271534,508.8280008,508.8483078,508.8483078,508.8483078,512.1166668,200,1,[3.268107600044459],[3.2681191998999566],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,95,11,7,space,1.3834819,None,200,1,[2.3183361999690533],[2.3183432000223547],7,11,95,9,512.1315765,,512.1168279,512.1315765,513.1309651,513.1309651,513.1309651,514.5147949,space,1.3834819,None,514.5153746,514.6138329,514.9284769,514.9163062,514.9166579,514.9284769,514.9284769,514.9284769,517.2470671,200,1,[2.3183361999690533],[2.3183432000223547],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,96,0,8,space,0.546528,None,200,1,[3.4511999997776],[3.451206599827856],8,0,96,4,517.2641032,,517.2472315,517.2641032,518.2640878,518.2640878,518.2640878,518.813949,space,0.546528,None,518.8143559,519.2281327,519.5431192,519.5273472,519.527649,519.5431192,519.5431192,519.5431192,522.994583,200,1,[3.4511999997776],[3.451206599827856],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,97,1,8,space,0.0046941,None,100,1,[2.4849034999497235],[2.484910099999979],8,1,97,10,523.0111812,,522.994754,523.0111812,524.0098762,524.0098762,524.0262412,524.0265022,space,0.0046941,None,524.026974,524.4273571,524.7410124,524.7288676,524.7291245,524.7410124,524.7410124,524.7410124,527.2261267,100,1,[2.4849034999497235],[2.484910099999979],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,98,2,8,space,0.3898029,None,200,1,[3.835139699978754],[3.8351460001431406],8,2,98,3,527.2429949,,527.2262954,527.2429949,528.2414541,528.2414541,528.2589535,528.6414345,space,0.3898029,None,528.6418582,528.741344,529.0562219,529.0394122,529.0396678,529.0562219,529.0562219,529.0562219,532.8915774,200,1,[3.835139699978754],[3.8351460001431406],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,99,3,8,space,1.9961992,None,300,1,[2.13317249994725],[2.133178799878806],8,3,99,5,532.9072088,,532.8917517,532.9072088,533.9063804,533.9063804,533.9063804,535.9044592,space,1.9961992,None,535.9048708,536.6054585,536.9208989,536.9014225,536.901677,536.9208989,536.9208989,536.9208989,539.054383,300,1,[2.13317249994725],[2.133178799878806],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,100,4,8,space,3.1490795,None,200,1,[4.484387899981812],[4.484393900027499],8,4,100,6,539.0701766,,539.0545423,539.0701766,540.0694826,540.0694826,540.0694826,543.235177,space,3.1490795,None,543.235601,543.3353036,543.6496124,543.6295922,543.6298589,543.6496124,543.6496124,543.6496124,548.1342105,200,1,[4.484387899981812],[4.484393900027499],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,400,unexp,101,5,8,space,0.2099778,None,600,1,[2.019364800071344],[2.0193710001185536],8,5,101,1,548.1500687,,548.1343733,548.1500687,549.1491612,549.1491612,549.166005,549.3662377,space,0.2099778,None,549.3666157,549.7655851,550.079671,550.0587429,550.0590013,550.079671,550.079671,550.079671,552.0992436,600,1,[2.019364800071344],[2.0193710001185536],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,400,unexp,102,6,8,space,1.9099874,None,500,1,[3.769237100146711],[3.769243200076744],8,6,102,2,552.1155065,,552.0993987,552.1155065,553.0966718,553.0966718,553.1309593,555.0134114,space,1.9099874,None,555.0138418,555.7125024,556.0272386,556.0081036,556.0084082,556.0272386,556.0272386,556.0272386,559.7966865,500,1,[3.769237100146711],[3.769243200076744],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,103,7,8,space,0.7595288,None,500,1,[2.482865700032562],[2.482872699853033],8,7,103,11,559.8114541,,559.7968428,559.8114541,560.8120033,560.8120033,560.8278751,561.5766656,space,0.7595288,None,561.5770961,562.2784559,562.6099642,562.5915423,562.5918438,562.6099642,562.6099642,562.6099642,565.0930585,500,1,[2.482865700032562],[2.482872699853033],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,1000,exp,104,8,8,space,0.2712018,None,100,1,[2.4524779999628663],[2.4524849001318216],8,8,104,9,565.1081612,,565.0932285,565.1081612,566.1079703,566.1079703,566.1079703,566.3931615,space,0.2712018,None,566.3940557,566.5077868,566.8223487,566.8092693,566.8095313,566.8223487,566.8223487,566.8223487,569.2750356,100,1,[2.4524779999628663],[2.4524849001318216],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,1000,exp,105,9,8,space,0.6008872,None,100,1,[2.4017860998865217],[2.4017922999337316],8,9,105,7,569.2912176,,569.2751919,569.2912176,570.2741386,570.2741386,570.2908421,570.8901843,space,0.6008872,None,570.8907567,571.2901674,571.6036607,571.5920983,571.5923542,571.6036607,571.6036607,571.6036607,574.0056567,100,1,[2.4017860998865217],[2.4017922999337316],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.1,400,unexp,106,10,8,space,0.7170791,None,400,1,[2.2998315000440925],[2.29983689985238],8,10,106,0,574.0210665,,574.0058211,574.0210665,575.0214161,575.0214161,575.0214161,575.7544049,space,0.7170791,None,575.7547819,575.854957,576.1872594,576.1683725,576.1687279,576.1872594,576.1872594,576.1872594,578.4873088,400,1,[2.2998315000440925],[2.29983689985238],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.7,1000,exp,107,11,8,space,0.4682143,None,250,1,[3.71937010018155],[3.719375700224191],8,11,107,8,578.5038609,,578.4874704,578.5038609,579.4868638,579.4868638,579.502719,579.9699632,space,0.4682143,None,579.9705376,580.6847844,580.999491,580.9768599,580.9771233,580.999491,580.999491,580.999491,584.7190727,250,1,[3.71937010018155],[3.719375700224191],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
0.4,400,unexp,108,0,9,space,0.4010327,None,230,1,[4.701986100059003],[4.7019925999920815],9,0,108,1,584.7337564,,584.7192303,584.7337564,585.734,585.734,585.734,586.1492868,space,0.4010327,None,586.1496887,586.5491433,586.8639929,586.8504709,586.8508357,586.8639929,586.8639929,586.8639929,591.5661898,230,1,[4.701986100059003],[4.7019925999920815],P02,1,2025-11-12_13h59.43.455,intentional binding task,,2025.1.1,59.74493692,2025-11-12 14h01.14.975269 +0530
